date,return
2012-08-02,-0.00818
2012-08-03,0.014427
2012-08-06,0.002117
2012-08-07,0.011154
2012-08-08,0.035352
2012-08-09,-0.026668
2012-08-10,0.030018
2012-08-13,0.002219
2012-08-14,-0.019223
2012-08-15,-0.026579
2012-08-16,-0.003908
2012-08-17,0.021041
2012-08-20,-0.002724
2012-08-21,0.031292
2012-08-22,-0.028141
2012-08-23,-0.000241
2012-08-24,-0.028414
2012-08-27,0.007693
2012-08-28,0.020987
2012-08-29,-0.009315
2012-08-30,-0.055698
2012-08-31,0.004063
2012-09-03,0.013921
2012-09-04,0.011957
2012-09-05,0.034226
2012-09-06,-0.027765
2012-09-07,0.017518
2012-09-10,0.032344
2012-09-11,-0.045581
2012-09-12,0.008096
2012-09-13,-0.015876
2012-09-14,-0.002387
2012-09-17,0.009783
2012-09-18,-0.012744
2012-09-19,-0.016527
2012-09-20,0.000803
2012-09-21,-0.025197
2012-09-24,-0.023454
2012-09-25,0.015786
2012-09-26,-0.027772
2012-09-27,0.015256
2012-09-28,0.011496
2012-10-01,-0.040518
2012-10-02,-0.014965
2012-10-03,0.033122
2012-10-04,-0.026162
2012-10-05,-0.012209
2012-10-08,0.01258
2012-10-09,0.020298
2012-10-10,-0.006119
2012-10-11,-0.013908
2012-10-12,0.03111
2012-10-15,0.037183
2012-10-16,0.02114
2012-10-17,0.001914
2012-10-18,-0.017505
2012-10-19,-0.016793
2012-10-22,0.010733
2012-10-23,0.008655
2012-10-24,0.027385
2012-10-25,0.011989
2012-10-26,-0.028171
2012-10-29,0.018778
2012-10-30,-0.021113
2012-10-31,-0.007823
2012-11-01,0.005345
2012-11-02,0.040449
2012-11-05,0.059103
2012-11-06,0.012604
2012-11-07,-0.004566
2012-11-08,0.012527
2012-11-09,0.019473
2012-11-12,-0.00665
2012-11-13,0.035997
2012-11-14,0.004372
2012-11-15,0.010049
2012-11-16,0.012596
2012-11-19,0.007556
2012-11-20,0.014388
2012-11-21,-0.010029
2012-11-22,-0.008808
2012-11-23,-0.017138
2012-11-26,0.006702
2012-11-27,0.012784
2012-11-28,0.007123
2012-11-29,0.025242
2012-11-30,-8e-05
2012-12-03,0.010148
2012-12-04,-0.015659
2012-12-05,-0.005365
2012-12-06,0.010428
2012-12-07,0.01222
2012-12-10,-0.004091
2012-12-11,-0.000974
2012-12-12,-0.019838
2012-12-13,-0.004451
2012-12-14,0.013348
2012-12-17,0.008239
2012-12-18,0.007025
2012-12-19,0.000672
2012-12-20,9.2e-05
2012-12-21,-0.008168
2012-12-24,0.008271
2012-12-25,0.005035
2012-12-26,0.005746
2012-12-27,-0.005945
2012-12-28,-0.023674
2012-12-31,0.012027
2013-01-01,-0.007259
2013-01-02,-0.012665
2013-01-03,0.00991
2013-01-04,-0.005778
2013-01-07,0.015048
2013-01-08,0.008468
2013-01-09,0.009321
2013-01-10,-0.01797
2013-01-11,0.015482
2013-01-14,0.003844
2013-01-15,-0.005362
2013-01-16,0.001978
2013-01-17,-0.02368
2013-01-18,0.005191
2013-01-21,-0.016754
2013-01-22,-0.020827
2013-01-23,-0.025036
2013-01-24,0.020243
2013-01-25,-0.012941
2013-01-28,0.030605
2013-01-29,-0.010494
2013-01-30,-0.034218
2013-01-31,-0.021608
2013-02-01,0.029614
2013-02-04,-0.003806
2013-02-05,-0.013183
2013-02-06,0.003594
2013-02-07,0.010939
2013-02-08,0.02276
2013-02-11,0.027901
2013-02-12,-0.006842
2013-02-13,-0.025572
2013-02-14,-0.007578
2013-02-15,0.005415
2013-02-18,-0.019033
2013-02-19,-0.017741
2013-02-20,0.006685
2013-02-21,-0.00097
2013-02-22,0.000614
2013-02-25,-0.013323
2013-02-26,-0.003802
2013-02-27,-0.01543
2013-02-28,0.014073
2013-03-01,0.017088
2013-03-04,-0.029507
2013-03-05,-0.014625
2013-03-06,-0.030052
2013-03-07,-0.012963
2013-03-08,-0.001935
2013-03-11,-0.032491
2013-03-12,-0.019288
2013-03-13,-0.024669
2013-03-14,0.005083
2013-03-15,0.001767
2013-03-18,-0.017131
2013-03-19,0.003911
2013-03-20,-0.012069
2013-03-21,-0.005603
2013-03-22,0.033558
2013-03-25,0.025377
2013-03-26,-0.025779
2013-03-27,0.016376
2013-03-28,0.017789
2013-03-29,-0.024013
2013-04-01,0.016455
2013-04-02,0.033497
2013-04-03,-0.023337
2013-04-04,-0.01959
2013-04-05,0.023024
2013-04-08,0.006225
2013-04-09,0.012257
2013-04-10,0.007084
2013-04-11,0.007698
2013-04-12,-0.024584
2013-04-15,0.018324
2013-04-16,0.023307
2013-04-17,-0.004419
2013-04-18,-0.000829
2013-04-19,-0.027517
2013-04-22,0.008677
2013-04-23,0.011597
2013-04-24,-0.001188
2013-04-25,0.020405
2013-04-26,-0.005691
2013-04-29,0.009546
2013-04-30,-0.016434
2013-05-01,-0.000363
2013-05-02,-0.002856
2013-05-03,0.003477
2013-05-06,-0.005407
2013-05-07,-0.001826
2013-05-08,0.011084
2013-05-09,-0.005589
2013-05-10,-0.02018
2013-05-13,0.021476
2013-05-14,0.020657
2013-05-15,-0.019698
2013-05-16,0.010626
2013-05-17,-0.008613
2013-05-20,0.004307
2013-05-21,0.004677
2013-05-22,-0.003524
2013-05-23,-0.011186
2013-05-24,-0.009411
2013-05-27,-0.012766
2013-05-28,-0.011575
2013-05-29,-0.000971
2013-05-30,-0.01051
2013-05-31,0.009487
2013-06-03,0.020909
2013-06-04,-0.007875
2013-06-05,0.003362
2013-06-06,0.0069
2013-06-07,0.006206
2013-06-10,0.000962
2013-06-11,0.009064
2013-06-12,0.005638
2013-06-13,-0.014215
2013-06-14,0.009692
2013-06-17,0.011158
2013-06-18,-0.009379
2013-06-19,0.00046
2013-06-20,0.008465
2013-06-21,-0.002481
2013-06-24,0.01244
2013-06-25,0.026486
2013-06-26,-0.008876
2013-06-27,-0.017875
2013-06-28,0.003949
2013-07-01,0.010719
2013-07-02,-0.003254
2013-07-03,0.019869
2013-07-04,-0.01751
2013-07-05,0.009375
2013-07-08,-0.009188
2013-07-09,0.025014
2013-07-10,0.028711
2013-07-11,-0.011634
2013-07-12,-0.00892
2013-07-15,0.013923
2013-07-16,-0.006118
2013-07-17,-0.000697
2013-07-18,0.000375
2013-07-19,-0.026852
2013-07-22,-0.000184
2013-07-23,-0.012169
2013-07-24,-0.008172
2013-07-25,0.023919
2013-07-26,-0.020158
2013-07-29,0.013333
2013-07-30,-0.00502
2013-07-31,-0.004827
2013-08-01,0.012947
2013-08-02,0.005301
2013-08-05,0.008621
2013-08-06,0.013896
2013-08-07,-0.00457
2013-08-08,-0.008333
2013-08-09,-0.014226
2013-08-12,-0.010783
2013-08-13,0.041451
2013-08-14,0.017705
2013-08-15,-0.02349
2013-08-16,-0.022477
2013-08-19,0.009287
2013-08-20,0.011372
2013-08-21,0.010743
2013-08-22,-0.004733
2013-08-23,-0.002213
2013-08-26,0.005477
2013-08-27,0.001353
2013-08-28,-0.03315
2013-08-29,-0.003248
2013-08-30,-0.017252
2013-09-02,0.00333
2013-09-03,0.058157
2013-09-04,0.00671
2013-09-05,-0.007219
2013-09-06,0.019851
2013-09-09,0.009835
2013-09-10,0.008301
2013-09-11,0.011331
2013-09-12,0.036278
2013-09-13,-0.019041
2013-09-16,0.008773
2013-09-17,-0.018005
2013-09-18,0.01019
2013-09-19,-0.01753
2013-09-20,-0.007544
2013-09-23,-0.005538
2013-09-24,0.017494
2013-09-25,0.01563
2013-09-26,-0.020755
2013-09-27,0.000891
2013-09-30,-0.012774
2013-10-01,-0.021265
2013-10-02,-0.003676
2013-10-03,-0.005762
2013-10-04,0.042684
2013-10-07,0.007244
2013-10-08,-0.026695
2013-10-09,-0.010304
2013-10-10,0.021487
2013-10-11,0.042208
2013-10-14,-0.031301
2013-10-15,-0.040573
2013-10-16,0.046273
2013-10-17,0.011529
2013-10-18,-0.026109
2013-10-21,0.015006
2013-10-22,-0.075606
2013-10-23,9.1e-05
2013-10-24,0.014011
2013-10-25,0.036538
2013-10-28,-0.037282
2013-10-29,0.003033
2013-10-30,-0.034212
2013-10-31,0.008744
2013-11-01,-0.031684
2013-11-04,-0.01341
2013-11-05,-0.033603
2013-11-06,0.020751
2013-11-07,0.028606
2013-11-08,-0.00736
2013-11-11,0.001149
2013-11-12,-0.040702
2013-11-13,-0.007821
2013-11-14,-0.001537
2013-11-15,0.075011
2013-11-18,-0.029563
2013-11-19,0.046409
2013-11-20,0.032263
2013-11-21,0.009099
2013-11-22,0.05495
2013-11-25,0.010821
2013-11-26,0.011933
2013-11-27,-0.001519
2013-11-28,0.032711
2013-11-29,0.027258
2013-12-02,-0.015456
2013-12-03,-0.03179
2013-12-04,-0.004776
2013-12-05,-0.02106
2013-12-06,-0.001561
2013-12-09,0.030721
2013-12-10,-0.010571
2013-12-11,-0.000986
2013-12-12,0.001277
2013-12-13,0.017425
2013-12-16,-0.04314
2013-12-17,-0.011262
2013-12-18,0.005565
2013-12-19,0.030033
2013-12-20,-0.011479
2013-12-23,-0.043445
2013-12-24,0.013764
2013-12-25,-0.018257
2013-12-26,-0.032034
2013-12-27,-0.016475
2013-12-30,-0.005275
2013-12-31,-0.016691
2014-01-01,-0.056805
2014-01-02,0.022558
2014-01-03,0.044622
2014-01-06,0.02148
2014-01-07,-0.037272
2014-01-08,-0.006225
2014-01-09,-0.000218
2014-01-10,0.018595
2014-01-13,0.019251
2014-01-14,-0.019964
2014-01-15,0.002114
2014-01-16,0.011734
2014-01-17,0.034758
2014-01-20,0.015819
2014-01-21,0.018047
2014-01-22,0.001821
2014-01-23,0.029388
2014-01-24,0.00798
2014-01-27,-0.017066
2014-01-28,0.026193
2014-01-29,0.013375
2014-01-30,-0.008524
2014-01-31,-0.008805
2014-02-03,0.005237
2014-02-04,0.007906
2014-02-05,0.003179
2014-02-06,0.004772
2014-02-07,0.024663
2014-02-10,0.01479
2014-02-11,0.002792
2014-02-12,0.013564
2014-02-13,-0.014121
2014-02-14,0.005366
2014-02-17,0.025997
2014-02-18,-0.002986
2014-02-19,-0.012477
2014-02-20,-0.009131
2014-02-21,-0.015765
2014-02-24,-0.011248
2014-02-25,-0.005702
2014-02-26,-0.021678
2014-02-27,0.000231
2014-02-28,0.015493
2014-03-03,-0.014655
2014-03-04,0.023942
2014-03-05,0.008334
2014-03-06,0.017133
2014-03-07,-0.010397
2014-03-10,0.013317
2014-03-11,-0.016886
2014-03-12,0.013374
2014-03-13,0.00278
2014-03-14,0.008659
2014-03-17,-0.017388
2014-03-18,-0.012696
2014-03-19,0.009339
2014-03-20,-0.015045
2014-03-21,0.007025
2014-03-24,-0.021749
2014-03-25,0.012823
2014-03-26,-0.021476
2014-03-27,0.009235
2014-03-28,0.011612
2014-03-31,-0.012244
2014-04-01,0.009772
2014-04-02,0.004367
2014-04-03,-0.008615
2014-04-04,-0.015249
2014-04-07,-0.029104
2014-04-08,0.005481
2014-04-09,-0.03117
2014-04-10,0.001782
2014-04-11,-0.005955
2014-04-14,0.014319
2014-04-15,-0.006006
2014-04-16,-0.006254
2014-04-17,0.013172
2014-04-18,0.00574
2014-04-21,0.005211
2014-04-22,0.007318
2014-04-23,-0.022705
2014-04-24,0.010691
2014-04-25,0.010392
2014-04-28,-0.016479
2014-04-29,-0.003788
2014-04-30,-0.000648
2014-05-01,-0.002101
2014-05-02,0.004924
2014-05-05,0.020029
2014-05-06,0.014438
2014-05-07,-0.018063
2014-05-08,0.008476
2014-05-09,0.02043
2014-05-12,0.005684
2014-05-13,0.016282
2014-05-14,0.028571
2014-05-15,0.014474
2014-05-16,0.003839
2014-05-19,0.015717
2014-05-20,0.002066
2014-05-21,0.000338
2014-05-22,-0.004719
2014-05-23,0.01998
2014-05-26,-0.01014
2014-05-27,0.019886
2014-05-28,0.006608
2014-05-29,-0.019095
2014-05-30,0.004812
2014-06-02,-0.032001
2014-06-03,0.009043
2014-06-04,0.017764
2014-06-05,-0.011208
2014-06-06,0.002266
2014-06-09,0.035084
2014-06-10,-0.008528
2014-06-11,-0.019463
2014-06-12,0.02619
2014-06-13,0.036985
2014-06-16,7e-05
2014-06-17,0.020522
2014-06-18,0.025449
2014-06-19,-0.013799
2014-06-20,-0.009065
2014-06-23,0.022914
2014-06-24,0.030229
2014-06-25,0.010074
2014-06-26,-0.016371
2014-06-27,0.035065
2014-06-30,-0.00966
2014-07-01,-0.006511
2014-07-02,0.006408
2014-07-03,0.027659
2014-07-04,0.014343
2014-07-07,0.007225
2014-07-08,0.007783
2014-07-09,0.000693
2014-07-10,0.00846
2014-07-11,-0.036247
2014-07-14,-0.004084
2014-07-15,0.005102
2014-07-16,-0.022831
2014-07-17,0.007189
2014-07-18,-0.004159
2014-07-21,0.033554
2014-07-22,0.028322
2014-07-23,-0.008891
2014-07-24,-0.002924
2014-07-25,-0.001376
2014-07-28,-0.0079
2014-07-29,0.003207
2014-07-30,-0.012061
2014-07-31,-0.016988
2014-08-01,0.009494
2014-08-04,0.01031
2014-08-05,-0.012571
2014-08-06,0.013433
2014-08-07,-0.009672
2014-08-08,0.003772
2014-08-11,0.012121
2014-08-12,-0.000471
2014-08-13,0.006224
2014-08-14,-0.00672
2014-08-15,-0.002459
2014-08-18,-0.002543
2014-08-19,-0.008865
2014-08-20,-0.002025
2014-08-21,-0.018193
2014-08-22,-0.005561
2014-08-25,-0.003911
2014-08-26,-0.003405
2014-08-27,-0.003087
2014-08-28,-0.00076
2014-08-29,0.005685
2014-09-01,0.009958
2014-09-02,-0.007191
2014-09-03,-0.013237
2014-09-04,-0.011591
2014-09-05,-0.006006
2014-09-08,-0.004553
2014-09-09,-0.009736
2014-09-10,-0.015887
2014-09-11,-0.005726
2014-09-12,0.002546
2014-09-15,0.008078
2014-09-16,-0.007206
2014-09-17,-0.005168
2014-09-18,-0.011501
2014-09-19,-0.000381
2014-09-22,-0.01081
2014-09-23,0.006973
2014-09-24,-0.022614
2014-09-25,-0.0044
2014-09-26,0.00471
2014-09-29,0.002739
2014-09-30,0.03811
2014-10-01,0.004703
2014-10-02,-0.016354
2014-10-03,-0.00147
2014-10-06,-0.02906
2014-10-07,-0.001243
2014-10-08,-0.016443
2014-10-09,0.016916
2014-10-10,-0.010384
2014-10-13,-0.002132
2014-10-14,-0.0113
2014-10-15,0.02908
2014-10-16,-0.005323
2014-10-17,0.031876
2014-10-20,0.013455
2014-10-21,0.008532
2014-10-22,0.006268
2014-10-23,0.006358
2014-10-24,-0.02951
2014-10-27,-0.004061
2014-10-28,0.016325
2014-10-29,-0.000889
2014-10-30,-0.024727
2014-10-31,-0.000866
2014-11-03,0.032814
2014-11-04,0.02249
2014-11-05,-0.00118
2014-11-06,0.017876
2014-11-07,-0.006457
2014-11-10,-0.029323
2014-11-11,-0.015205
2014-11-12,0.032048
2014-11-13,-0.005588
2014-11-14,-0.005079
2014-11-17,-0.005896
2014-11-18,0.035322
2014-11-19,0.028619
2014-11-20,0.042137
2014-11-21,-0.003075
2014-11-24,0.006286
2014-11-25,-0.030191
2014-11-26,0.027615
2014-11-27,-0.026075
2014-11-28,0.004785
2014-12-01,-0.026126
2014-12-02,-0.013081
2014-12-03,-0.020038
2014-12-04,-0.014031
2014-12-05,-0.012611
2014-12-08,-0.01246
2014-12-09,0.018303
2014-12-10,-0.023506
2014-12-11,0.00451
2014-12-12,0.026725
2014-12-15,-0.010526
2014-12-16,-0.014671
2014-12-17,-0.004542
2014-12-18,0.023153
2014-12-19,0.003588
2014-12-22,-0.009766
2014-12-23,0.008356
2014-12-24,-0.01856
2014-12-25,0.010899
2014-12-26,0.007075
2014-12-29,-0.005087
2014-12-30,-0.013144
2014-12-31,-0.013279
2015-01-01,0.008232
2015-01-02,0.01937
2015-01-05,-0.009578
2015-01-06,0.006926
2015-01-07,-0.031187
2015-01-08,-0.008333
2015-01-09,-0.000611
2015-01-12,-0.017103
2015-01-13,-0.016503
2015-01-14,-0.012229
2015-01-15,0.005484
2015-01-16,-0.003458
2015-01-19,-0.038884
2015-01-20,-0.034785
2015-01-21,-0.014312
2015-01-22,0.012424
2015-01-23,-0.071613
2015-01-26,-0.012223
2015-01-27,-0.02102
2015-01-28,0.051901
2015-01-29,-0.013832
2015-01-30,0.013786
2015-02-02,0.004793
2015-02-03,-0.067444
2015-02-04,0.022572
2015-02-05,0.008879
2015-02-06,0.019619
2015-02-09,0.140575
2015-02-10,-0.069952
2015-02-11,0.083623
2015-02-12,-0.015838
2015-02-13,0.015946
2015-02-16,-0.002356
2015-02-17,-0.020374
2015-02-18,-0.025302
2015-02-19,0.013875
2015-02-20,-0.061656
2015-02-23,0.028356
2015-02-24,-0.018712
2015-02-25,-0.047738
2015-02-26,-0.018003
2015-02-27,0.054056
2015-03-02,-0.021743
2015-03-03,0.014413
2015-03-04,-0.028154
2015-03-05,0.027175
2015-03-06,0.024421
2015-03-09,0.062429
2015-03-10,-0.00561
2015-03-11,0.022683
2015-03-12,0.003093
2015-03-13,0.038694
2015-03-16,-0.019927
2015-03-17,0.020647
2015-03-18,-0.005319
2015-03-19,-0.001667
2015-03-20,0.002227
2015-03-23,0.005703
2015-03-24,-0.002451
2015-03-25,0.004242
2015-03-26,0.029232
2015-03-27,0.017151
2015-03-30,0.015724
2015-03-31,-0.008005
2015-04-01,-0.015137
2015-04-02,0.01569
2015-04-03,0.014852
2015-04-06,0.024267
2015-04-07,-0.009668
2015-04-08,-0.003765
2015-04-09,-0.02635
2015-04-10,-0.005985
2015-04-13,0.018736
2015-04-14,-0.008318
2015-04-15,0.011183
2015-04-16,-0.003208
2015-04-17,0.005224
2015-04-20,-0.01752
2015-04-21,0.001235
2015-04-22,-0.047572
2015-04-23,-0.002804
2015-04-24,-0.042411
2015-04-27,0.029213
2015-04-28,0.023146
2015-04-29,0.01339
2015-04-30,0.041579
2015-05-01,-0.024336
2015-05-04,0.045902
2015-05-05,0.02503
2015-05-06,-0.006565
2015-05-07,0.03023
2015-05-08,-0.027577
2015-05-11,-0.020232
2015-05-12,-0.015888
2015-05-13,-0.013746
2015-05-14,-0.026666
2015-05-15,0.029736
2015-05-18,-0.006659
2015-05-19,0.008879
2015-05-20,-0.013479
2015-05-21,-0.040312
2015-05-22,0.005823
2015-05-25,-0.052244
2015-05-26,-0.001746
2015-05-27,-0.046058
2015-05-28,0.062011
2015-05-29,0.032645
2015-06-01,0.003914
2015-06-02,0.04466
2015-06-03,-0.027718
2015-06-04,0.017706
2015-06-05,0.006547
2015-06-08,0.008114
2015-06-09,0.036341
2015-06-10,0.019491
2015-06-11,0.007662
2015-06-12,-0.041709
2015-06-15,-0.022598
2015-06-16,-0.00357
2015-06-17,0.002701
2015-06-18,-0.030405
2015-06-19,0.060325
2015-06-22,0.041138
2015-06-23,0.017966
2015-06-24,0.002143
2015-06-25,-0.005946
2015-06-26,-0.024779
2015-06-29,0.001887
2015-06-30,0.006538
2015-07-01,-0.029309
2015-07-02,0.007371
2015-07-03,-0.003815
2015-07-06,-0.043802
2015-07-07,-0.018476
2015-07-08,-0.011734
2015-07-09,0.052239
2015-07-10,0.014618
2015-07-13,-0.037475
2015-07-14,0.012806
2015-07-15,-0.046291
2015-07-16,0.030282
2015-07-17,-0.015801
2015-07-20,-0.003006
2015-07-21,0.04061
2015-07-22,-0.03662
2015-07-23,-0.039847
2015-07-24,-0.018298
2015-07-27,0.035655
2015-07-28,-0.049988
2015-07-29,-0.090411
2015-07-30,-0.016887
2015-07-31,0.029801
2015-08-03,0.060607
2015-08-04,-0.021918
2015-08-05,-0.019168
2015-08-06,0.051032
2015-08-07,-0.07821
2015-08-10,-0.015922
2015-08-11,0.009935
2015-08-12,0.021902
2015-08-13,-0.023011
2015-08-14,0.001451
2015-08-17,-0.10047
2015-08-18,-0.024593
2015-08-19,0.026116
2015-08-20,-0.053405
2015-08-21,0.00299
2015-08-24,0.023619
2015-08-25,-0.01673
2015-08-26,0.007768
2015-08-27,-0.041227
2015-08-28,-0.008194
2015-08-31,0.025189
2015-09-01,0.006023
2015-09-02,-0.021196
2015-09-03,0.007512
2015-09-04,0.02325
2015-09-07,-0.061966
2015-09-08,0.033282
2015-09-09,-0.013098
2015-09-10,0.01579
2015-09-11,0.04176
2015-09-14,-0.044691
2015-09-15,-0.022817
2015-09-16,-0.010438
2015-09-17,-0.027506
2015-09-18,0.057011
2015-09-21,-0.028244
2015-09-22,-0.018931
2015-09-23,0.006975
2015-09-24,-0.039418
2015-09-25,-0.012049
2015-09-28,0.010645
2015-09-29,-0.010507
2015-09-30,-0.002746
2015-10-01,-0.014672
2015-10-02,-0.039043
2015-10-05,0.008008
2015-10-06,0.051381
2015-10-07,0.000502
2015-10-08,0.006476
2015-10-09,0.018491
2015-10-12,-0.031569
2015-10-13,0.040279
2015-10-14,0.005334
2015-10-15,0.043615
2015-10-16,-0.018241
2015-10-19,0.047041
2015-10-20,0.019746
2015-10-21,0.014803
2015-10-22,0.00595
2015-10-23,-0.005958
2015-10-26,0.026871
2015-10-27,0.002955
2015-10-28,-0.041136
2015-10-29,-0.021845
2015-10-30,-0.004883
2015-11-02,0.008184
2015-11-03,-0.001395
2015-11-04,0.02809
2015-11-05,-0.041928
2015-11-06,0.003072
2015-11-09,-0.05039
2015-11-10,0.019572
2015-11-11,-0.003143
2015-11-12,0.013123
2015-11-13,-0.025089
2015-11-16,0.034781
2015-11-17,0.028912
2015-11-18,0.015975
2015-11-19,-0.00344
2015-11-20,0.014526
2015-11-23,-0.016517
2015-11-24,0.018915
2015-11-25,0.036242
2015-11-26,0.022595
2015-11-27,-0.015994
2015-11-30,0.007702
2015-12-01,-0.027425
2015-12-02,0.011397
2015-12-03,0.010126
2015-12-04,-0.03959
2015-12-07,-0.023184
2015-12-08,-0.007371
2015-12-09,-0.007954
2015-12-10,-0.030005
2015-12-11,0.009093
2015-12-14,0.006478
2015-12-15,-0.004678
2015-12-16,-0.016997
2015-12-17,0.022109
2015-12-18,0.035057
2015-12-21,-0.009974
2015-12-22,-0.013096
2015-12-23,0.010065
2015-12-24,-0.007187
2015-12-25,-0.002643
2015-12-28,0.013365
2015-12-29,-0.032458
2015-12-30,0.021587
2015-12-31,0.001557
2016-01-01,-0.008562
2016-01-04,-0.001735
2016-01-05,-0.0007
2016-01-06,-0.030255
2016-01-07,0.024551
2016-01-08,0.000858
2016-01-11,0.009067
2016-01-12,0.018208
2016-01-13,-0.018465
2016-01-14,0.008352
2016-01-15,-0.004979
2016-01-18,0.014886
2016-01-19,-0.035461
2016-01-20,-0.001603
2016-01-21,-0.013433
2016-01-22,0.008991
2016-01-25,0.009582
2016-01-26,-0.013592
2016-01-27,-0.012937
2016-01-28,-0.002008
2016-01-29,-0.016166
2016-02-01,0.014268
2016-02-02,-0.00649
2016-02-03,-0.049236
2016-02-04,-0.006075
2016-02-05,-0.028296
2016-02-08,-0.041549
2016-02-09,-0.033424
2016-02-10,0.003447
2016-02-11,0.043832
2016-02-12,0.009581
2016-02-15,-0.018595
2016-02-16,0.013019
2016-02-17,-0.012787
2016-02-18,-0.01813
2016-02-19,-0.028822
2016-02-22,-0.043229
2016-02-23,-0.010331
2016-02-24,0.004996
2016-02-25,-0.002869
2016-02-26,-0.011476
2016-02-29,-0.024273
2016-03-01,0.014869
2016-03-02,-0.033365
2016-03-03,0.018542
2016-03-04,-0.027061
2016-03-07,-0.019239
2016-03-08,-0.039343
2016-03-09,-0.013259
2016-03-10,0.029734
2016-03-11,0.014917
2016-03-14,0.027383
2016-03-15,0.013729
2016-03-16,-0.028142
2016-03-17,-0.007938
2016-03-18,-0.020131
2016-03-21,0.032296
2016-03-22,-0.029214
2016-03-23,0.021699
2016-03-24,0.023461
2016-03-25,0.045913
2016-03-28,-0.009899
2016-03-29,0.018213
2016-03-30,0.055246
2016-03-31,-0.01424
2016-04-01,-0.039896
2016-04-04,-0.047066
2016-04-05,0.021106
2016-04-06,-0.065792
2016-04-07,-0.012228
2016-04-08,0.018738
2016-04-11,0.007412
2016-04-12,0.015897
2016-04-13,0.007702
2016-04-14,0.041405
2016-04-15,-0.028651
2016-04-18,-0.020303
2016-04-19,-0.023776
2016-04-20,0.024925
2016-04-21,0.026935
2016-04-22,0.012875
2016-04-25,0.032472
2016-04-26,-0.030299
2016-04-27,0.042378
2016-04-28,0.04177
2016-04-29,0.020477
2016-05-02,0.050105
2016-05-03,-0.044189
2016-05-04,-0.014745
2016-05-05,-0.024298
2016-05-06,0.02263
2016-05-09,-0.032711
2016-05-10,0.02235
2016-05-11,0.042788
2016-05-12,0.020546
2016-05-13,0.00842
2016-05-16,-0.027732
2016-05-17,-0.022161
2016-05-18,0.034304
2016-05-19,0.021396
2016-05-20,-0.001056
2016-05-23,-0.010778
2016-05-24,-0.048601
2016-05-25,-0.024504
2016-05-26,0.058949
2016-05-27,-0.039353
2016-05-30,0.006158
2016-05-31,0.035374
2016-06-01,-0.040869
2016-06-02,0.005839
2016-06-03,0.032626
2016-06-06,0.000403
2016-06-07,0.089303
2016-06-08,-0.048185
2016-06-09,0.037835
2016-06-10,-0.006875
2016-06-13,0.029453
2016-06-14,0.015648
2016-06-15,-0.024749
2016-06-16,0.007226
2016-06-17,-0.058309
2016-06-20,0.017597
2016-06-21,0.011343
2016-06-22,0.022687
2016-06-23,0.034959
2016-06-24,0.011472
2016-06-27,0.0045
2016-06-28,-0.024983
2016-06-29,-0.018774
2016-06-30,0.032101
2016-07-01,0.038163
2016-07-04,-0.006219
2016-07-05,0.00121
2016-07-06,-0.022272
2016-07-07,0.02688
2016-07-08,0.015757
2016-07-11,0.044992
2016-07-12,-0.019323
2016-07-13,-0.00897
2016-07-14,0.005511
2016-07-15,0.014584
2016-07-18,-0.004548
2016-07-19,-0.017521
2016-07-20,0.016648
2016-07-21,0.014015
2016-07-22,-0.017153
2016-07-25,0.024309
2016-07-26,0.021742
2016-07-27,0.002494
2016-07-28,0.001459
2016-07-29,0.009535
2016-08-01,-0.013945
2016-08-02,0.000464
2016-08-03,-0.034301
2016-08-04,0.013173
2016-08-05,-0.03309
2016-08-08,0.030213
2016-08-09,-0.007972
2016-08-10,-0.005052
2016-08-11,-0.014142
2016-08-12,-0.006088
2016-08-15,0.029475
2016-08-16,-0.0488
2016-08-17,0.025471
2016-08-18,0.009845
2016-08-19,-0.033634
2016-08-22,-0.027974
2016-08-23,0.048087
2016-08-24,-0.027948
2016-08-25,-0.034879
2016-08-26,0.03508
2016-08-29,0.011096
2016-08-30,-0.029795
2016-08-31,0.006413
2016-09-01,-0.031472
2016-09-02,0.031389
2016-09-05,0.032002
2016-09-06,0.015526
2016-09-07,0.010265
2016-09-08,0.046983
2016-09-09,-8e-06
2016-09-12,-0.031123
2016-09-13,0.011005
2016-09-14,0.056089
2016-09-15,-0.02553
2016-09-16,-0.010019
2016-09-19,0.011778
2016-09-20,-0.001437
2016-09-21,-0.024539
2016-09-22,0.026091
2016-09-23,0.056649
2016-09-26,0.00466
2016-09-27,-0.024164
2016-09-28,-0.03853
2016-09-29,0.00662
2016-09-30,0.032775
2016-10-03,0.01312
2016-10-04,-6.5e-05
2016-10-05,-0.014969
2016-10-06,-0.02581
2016-10-07,0.019249
2016-10-10,0.022418
2016-10-11,-0.03617
2016-10-12,0.035925
2016-10-13,0.015391
2016-10-14,0.037327
2016-10-17,-0.033718
2016-10-18,-0.034661
2016-10-19,-0.004203
2016-10-20,0.015407
2016-10-21,0.051185
2016-10-24,0.018903
2016-10-25,-0.006875
2016-10-26,-0.027487
2016-10-27,0.030862
2016-10-28,-0.025593
2016-10-31,0.042306
2016-11-01,-0.007637
2016-11-02,0.043511
2016-11-03,0.01742
2016-11-04,-0.00363
2016-11-07,-0.013016
2016-11-08,-0.00797
2016-11-09,0.009674
2016-11-10,0.001649
2016-11-11,-0.01195
2016-11-14,-0.003118
2016-11-15,0.001452
